animal_id_outcome,outcome_type
A757110,Adoption
A757113,Adoption
A757115,Euthanasia
A757117,Transfer
A757118,Adoption
A757118,Adoption
A757119,Adoption
A757122,Adoption
A757123,Adoption
A757124,Adoption
A757125,Adoption
A757126,Adoption
A757128,Return to Owner
A757128,Adoption
A757131,Adoption
A757133,Return to Owner
A757134,Adoption
A757136,Adoption
A757136,Adoption
A757136,Return to Owner
A757137,Euthanasia
A757139,Adoption
A757140,Adoption
A757141,Adoption
A757142,Adoption
A757146,Transfer
A757147,Return to Owner
A757148,Adoption
A757149,Return to Owner
A757152,Return to Owner
A757156,Adoption
A757156,Adoption
A757157,Adoption
A757158,Return to Owner
A757159,Euthanasia
A757166,Adoption
A757177,Return to Owner
A757179,Return to Owner
A757183,Adoption
A757185,Adoption
A757186,Disposal
A757187,Adoption
A757188,Return to Owner
A757188,Return to Owner
A757189,Adoption
A757190,Adoption
A757191,Adoption
A757192,Adoption
A757193,Adoption
A757194,Transfer
A757195,Transfer
A757196,Transfer
A757197,Transfer
A757198,Transfer
A757199,Adoption
A757202,Adoption
A757203,Adoption
A757205,Adoption
A757205,Transfer
A757206,Adoption
A757207,Missing
A757208,Adoption
A757209,Adoption
A757212,Transfer
A757214,Transfer
A757215,Adoption
A757219,Return to Owner
A757219,Adoption
A757221,Adoption
A757221,Adoption
A757223,Return to Owner
A757225,Adoption
A757225,Return to Owner
A757226,Return to Owner
A757227,Adoption
A757227,Adoption
A757228,Euthanasia
A757230,Adoption
A757231,Adoption
A757232,Adoption
A757233,Transfer
A757234,Transfer
A757236,Transfer
A757237,Transfer
A757239,Return to Owner
A757240,Adoption
A757240,Transfer
A757241,Adoption
A757242,Adoption
A757244,Return to Owner
A757246,Adoption
A757247,Adoption
A757248,Adoption
A757249,Adoption
A757250,Adoption
A757251,Died
A757252,Adoption
A757253,Transfer
A757254,Adoption
A757255,Return to Owner
A757259,Transfer
A757260,Adoption
A757268,Adoption
A757269,Adoption
A757270,Return to Owner
A757271,Adoption
A757272,Return to Owner
A757274,Adoption
A757277,Transfer
A757278,Transfer
A757279,Adoption
A757280,Adoption
A757281,Adoption
A757282,Adoption
A757283,Adoption
A757284,Adoption
A757285,Adoption
A757288,Adoption
A757289,Adoption
A757290,Adoption
A757291,Adoption
A757292,Return to Owner
A757293,Adoption
A757294,Adoption
A757295,Adoption
A757296,Adoption
A757297,Adoption
A757298,Adoption
A757299,Adoption
A757300,Return to Owner
A757302,Transfer
A757303,Transfer
A757305,Transfer
A757306,Transfer
A757307,Transfer
A757308,Died
A757309,Transfer
A757310,Transfer
A757314,Transfer
A757315,Return to Owner
A757315,Transfer
A757316,Return to Owner
A757316,Died
A757317,Died
A757318,Adoption
A757319,Transfer
A757321,Transfer
A757322,Transfer
A757323,Transfer
A757324,Adoption
A757325,Transfer
A757326,Adoption
A757327,Transfer
A757328,Transfer
A757329,Transfer
A757330,Adoption
A757331,Transfer
A757332,Transfer
A757333,Transfer
A757334,Transfer
A757335,Adoption
A757336,Transfer
A757337,Transfer
A757338,Adoption
A757339,Transfer
A757340,Transfer
A757341,Transfer
A757342,Adoption
A757343,Adoption
A757344,Adoption
A757345,Adoption
A757346,Transfer
A757347,Adoption
A757348,Transfer
A757349,Adoption
A757350,Transfer
A757351,Transfer
A757352,Transfer
A757353,Transfer
A757354,Transfer
A757355,Transfer
A757356,Transfer
A757357,Transfer
A757358,Transfer
A757359,Adoption
A757360,Transfer
A757361,Adoption
A757362,Missing
A757363,Transfer
A757364,Transfer
A757366,Transfer
A757367,Transfer
A757368,Transfer
A757369,Transfer
A757370,Transfer
A757371,Adoption
A757372,Adoption
A757373,Adoption
A757374,Adoption
A757375,Return to Owner
A757376,Adoption
A757377,Transfer
A757378,Transfer
A757379,Transfer
A757380,Transfer
A757381,Adoption
A757382,Transfer
A757383,Transfer
A757384,Adoption
A757385,Transfer
A757386,Adoption
A757387,Transfer
A757388,Transfer
A757389,Transfer
A757390,Adoption
A757391,Return to Owner
A757392,Euthanasia
A757394,Transfer
A757395,Relocate
A757396,Adoption
A757397,Adoption
A757397,Adoption
A757398,Rto-Adopt
A757399,Return to Owner
A757400,Adoption
A757401,Adoption
A757402,Return to Owner
A757402,Adoption
A757403,Transfer
A757404,Transfer
A757405,Adoption
A757406,Adoption
A757407,Adoption
A757408,Adoption
A757409,Adoption
A757410,Return to Owner
A757411,Adoption
A757411,Adoption
A757411,Adoption
A757412,Return to Owner
A757413,Adoption
A757414,Return to Owner
A757415,Transfer
A757416,Adoption
A757417,Adoption
A757418,Adoption
A757419,Adoption
A757420,Adoption
A757421,Adoption
A757422,Transfer
A757423,Transfer
A757425,Adoption
A757426,Transfer
A757428,Transfer
A757429,Adoption
A757430,Transfer
A757431,Transfer
A757432,Adoption
A757433,Transfer
A757433,Return to Owner
A757434,Return to Owner
A757434,Return to Owner
A757437,Transfer
A757440,Return to Owner
A757441,Return to Owner
A757442,Adoption
A757443,Adoption
A757444,Transfer
A757445,Adoption
A757446,Transfer
A757447,Return to Owner
A757447,Return to Owner
A757448,Adoption
A757449,Adoption
A757450,Transfer
A757451,Return to Owner
A757451,Adoption
A757452,Adoption
A757453,Adoption
A757457,Adoption
A757458,Died
A757460,Adoption
A757461,Adoption
A757462,Adoption
A757463,Return to Owner
A757464,Transfer
A757466,Euthanasia
A757467,Adoption
A757468,Adoption
A757469,Adoption
A757470,Transfer
A757471,Adoption
A757472,Adoption
A757473,Adoption
A757474,Return to Owner
A757475,Adoption
A757476,Adoption
A757477,Transfer
A757478,Adoption
A757479,Return to Owner
A757480,Adoption
A757481,Return to Owner
A757482,Adoption
A757483,Adoption
A757484,Adoption
A757485,Adoption
A757486,Adoption
A757487,Adoption
A757489,Return to Owner
A757490,Adoption
A757491,Transfer
A757492,Adoption
A757493,Adoption
A757494,Adoption
A757495,Transfer
A757496,Adoption
A757497,Adoption
A757498,Return to Owner
A757499,Adoption
A757500,Adoption
A757501,Adoption
A757501,Adoption
A757503,Return to Owner
A757504,Return to Owner
A757506,Return to Owner
A757507,Return to Owner
A757510,Adoption
A757511,Transfer
A757512,Adoption
A757513,Adoption
A757514,Adoption
A757515,Return to Owner
A757516,Return to Owner
A757518,Adoption
A757519,Return to Owner
A757520,Adoption
A757521,Adoption
A757522,Adoption
A757523,Transfer
A757525,Transfer
A757526,Transfer
A757527,Adoption
A757528,Adoption
A757529,Transfer
A757530,Euthanasia
A757531,Euthanasia
A757532,Adoption
A757533,Adoption
A757534,Adoption
A757535,Transfer
A757536,Adoption
A757537,Adoption
A757538,Adoption
A757539,Transfer
A757540,Transfer
A757541,Adoption
A757542,Transfer
A757543,Transfer
A757544,Transfer
A757545,Transfer
A757546,Transfer
A757547,Transfer
A757548,Transfer
A757549,Transfer
A757550,Return to Owner
A757551,Return to Owner
A757554,Return to Owner
A757555,Adoption
A757557,Adoption
A757558,Return to Owner
A757559,Transfer
A757560,Transfer
A757561,Adoption
A757562,Adoption
A757563,Adoption
A757564,Transfer
A757565,Adoption
A757566,Transfer
A757567,Transfer
A757568,Died
A757573,Transfer
A757574,Adoption
A757575,Adoption
A757577,Return to Owner
A757581,Adoption
A757583,Died
A757584,Adoption
A757585,Adoption
A757587,Adoption
A757588,Adoption
A757589,Adoption
A757590,Return to Owner
A757590,Adoption
A757591,Euthanasia
A757592,Euthanasia
A757594,Adoption
A757595,Return to Owner
A757596,Transfer
A757597,Return to Owner
A757598,Return to Owner
A757599,Euthanasia
A757600,Adoption
A757602,Adoption
A757603,Adoption
A757604,Adoption
A757605,Transfer
A757606,Adoption
A757607,Adoption
A757608,Return to Owner
A757609,Transfer
A757610,Transfer
A757611,Transfer
A757612,Transfer
A757613,Transfer
A757614,Transfer
A757615,Died
A757616,Transfer
A757617,Transfer
A757618,Died
A757619,Return to Owner
A757620,Transfer
A757621,Adoption
A757623,Transfer
A757624,Adoption
A757625,Transfer
A757626,Transfer
A757627,Return to Owner
A757628,Return to Owner
A757630,Transfer
A757631,Adoption
A757632,Return to Owner
A757633,Adoption
A757634,Transfer
A757635,Return to Owner
A757636,Return to Owner
A757637,Missing
A757638,Adoption
A757640,Return to Owner
A757641,Adoption
A757642,Transfer
A757643,Transfer
A757644,Transfer
A757645,Adoption
A757646,Transfer
A757647,Adoption
A757648,Return to Owner
A757649,Transfer
A757650,Transfer
A757651,Transfer
A757652,Return to Owner
A757653,Transfer
A757654,Adoption
A757661,Adoption
A757662,Adoption
A757663,Return to Owner
A757663,Adoption
A757664,Adoption
A757665,Adoption
A757666,Transfer
A757669,Adoption
A757670,Adoption
A757672,Transfer
A757675,Return to Owner
A757676,Return to Owner
A757677,Return to Owner
A757679,Adoption
A757681,Adoption
A757682,Return to Owner
A757684,Transfer
A757685,Return to Owner
A757687,Return to Owner
A757689,Euthanasia
A757690,Adoption
A757691,Transfer
A757692,Return to Owner
A757693,Return to Owner
A757696,Adoption
A757697,Transfer
A757698,Missing
A757700,Return to Owner
A757701,Adoption
A757702,Return to Owner
A757706,Adoption
A757708,Adoption
A757711,Adoption
A757711,Missing
A757714,Return to Owner
A757715,Return to Owner
A757716,Adoption
A757717,Return to Owner
A757719,Transfer
A757720,Transfer
A757721,Transfer
A757722,Transfer
A757723,Transfer
A757724,Return to Owner
A757725,Return to Owner
A757725,Return to Owner
A757726,Adoption
A757727,Adoption
A757728,Adoption
A757729,Died
A757730,Adoption
A757731,Adoption
A757732,Adoption
A757733,Adoption
A757734,Adoption
A757736,Return to Owner
A757737,Return to Owner
A757738,Adoption
A757739,Adoption
A757740,Euthanasia
A757744,Return to Owner
A757746,Transfer
A757747,Adoption
A757748,Adoption
A757751,Died
A757752,Euthanasia
A757753,Euthanasia
A757754,Transfer
A757760,Return to Owner
A757762,Transfer
A757763,Adoption
A757765,Return to Owner
A757766,Return to Owner
A757767,Return to Owner
A757768,Return to Owner
A757772,Adoption
A757773,Adoption
A757775,Adoption
A757776,Return to Owner
A757777,Adoption
A757777,Adoption
A757778,Transfer
A757779,Return to Owner
A757780,Adoption
A757782,Euthanasia
A757783,Return to Owner
A757784,Return to Owner
A757785,Adoption
A757786,Adoption
A757794,Transfer
A757795,Transfer
A757796,Return to Owner
A757797,Transfer
A757798,Transfer
A757802,Adoption
A757804,Adoption
A757807,Adoption
A757808,Return to Owner
A757810,Transfer
A757811,Transfer
A757814,Adoption
A757814,Return to Owner
A757815,Euthanasia
A757821,Transfer
A757822,Adoption
A757825,Transfer
A757826,Adoption
A757827,Return to Owner
A757829,Adoption
A757829,Adoption
A757830,Adoption
A757831,Adoption
A757832,Adoption
A757833,Died
A757834,Return to Owner
A757835,Adoption
A757836,Adoption
A757837,Adoption
A757838,Adoption
A757839,Adoption
A757840,Return to Owner
A757841,Adoption
A757842,Adoption
A757843,Adoption
A757845,Adoption
A757847,Euthanasia
A757848,Adoption
A757849,Adoption
A757850,Adoption
A757853,Return to Owner
A757854,Return to Owner
A757856,Transfer
A757857,Adoption
A757857,Return to Owner
A757858,Adoption
A757867,Died
A757868,Adoption
A757868,Adoption
A757869,Adoption
A757870,Adoption
A757870,Adoption
A757871,Adoption
A757872,Adoption
A757873,Euthanasia
A757874,Adoption
A757875,Adoption
A757876,Adoption
A757877,Adoption
A757878,Adoption
A757879,Adoption
A757880,Return to Owner
A757882,Adoption
A757882,Return to Owner
A757884,Return to Owner
A757885,Adoption
A757887,Transfer
A757893,Transfer
A757894,Return to Owner
A757894,Adoption
A757895,Adoption
A757897,Adoption
A757897,Adoption
A757897,Adoption
A757898,Return to Owner
A757898,Return to Owner
A757898,Adoption
A757899,Return to Owner
A757900,Return to Owner
A757901,Return to Owner
A757904,Adoption
A757905,Return to Owner
A757906,Adoption
A757907,Return to Owner
A757908,Adoption
A757909,Died
A757910,Adoption
A757911,Adoption
A757912,Adoption
A757914,Adoption
A757915,Adoption
A757916,Adoption
A757917,Adoption
A757918,Adoption
A757919,Adoption
A757919,Return to Owner
A757919,Adoption
A757920,Euthanasia
A757921,Adoption
A757922,Adoption
A757925,Adoption
A757928,Transfer
A757929,Adoption
A757930,Adoption
A757931,Adoption
A757932,Adoption
A757933,Adoption
A757934,Adoption
A757935,Euthanasia
A757948,Died
A757949,Return to Owner
A757950,Died
A757953,Adoption
A757955,Adoption
A757956,Adoption
A757957,Adoption
A757963,Transfer
A757964,Transfer
A757964,Return to Owner
A757965,Adoption
A757966,Adoption
A757968,Adoption
A757969,Return to Owner
A757969,Adoption
A757971,Adoption
A757974,Adoption
A757975,Return to Owner
A757977,Return to Owner
A757977,Transfer
A757979,Adoption
A757981,Return to Owner
A757985,Euthanasia
A757986,Return to Owner
A757987,Adoption
A757989,Transfer
A757991,Adoption
A757992,Adoption
A757993,Died
A757994,Died
A757995,Died
A757996,Died
A757997,Died
A757998,Adoption
A758001,Euthanasia
A758002,Adoption
A758006,Transfer
A758007,Transfer
A758008,Died
A758009,Transfer
A758010,Transfer
A758011,Relocate
A758013,Return to Owner
A758014,Return to Owner
A758015,Return to Owner
A758016,Adoption
A758017,Adoption
A758018,Adoption
A758019,Adoption
A758020,Died
A758021,Died
A758022,Adoption
A758023,Adoption
A758024,Adoption
A758025,Died
A758026,Adoption
A758027,Adoption
A758028,Return to Owner
A758033,Adoption
A758037,Return to Owner
A758038,Adoption
A758039,Adoption
A758041,Adoption
A758042,Adoption
A758044,Return to Owner
A758045,Adoption
A758046,Adoption
A758047,Adoption
A758048,Adoption
A758049,Adoption
A758050,Adoption
A758051,Return to Owner
A758052,Adoption
A758053,Adoption
A758054,Adoption
A758055,Adoption
A758057,Adoption
A758058,Return to Owner
A758059,Adoption
A758064,Died
A758065,Died
A758066,Adoption
A758067,Adoption
A758068,Adoption
A758069,Adoption
A758070,Adoption
A758071,Adoption
A758074,Return to Owner
A758077,Died
A758078,Return to Owner
A758079,Adoption
A758079,Adoption
A758081,Adoption
A758083,Adoption
A758084,Adoption
A758085,Transfer
A758086,Adoption
A758087,Adoption
A758088,Adoption
A758089,Adoption
A758091,Adoption
A758092,Return to Owner
A758093,Adoption
A758094,Euthanasia
A758095,Adoption
A758096,Adoption
A758098,Died
A758099,Adoption
A758102,Adoption
A758103,Adoption
A758104,Adoption
A758105,Adoption
A758106,Adoption
A758108,Adoption
A758109,Adoption
A758111,Adoption
A758111,Adoption
A758112,Adoption
A758113,Adoption
A758114,Adoption
A758115,Adoption
A758115,Adoption
A758116,Euthanasia
A758117,Return to Owner
A758119,Return to Owner
A758119,Died
A758124,Return to Owner
A758125,Transfer
A758126,Return to Owner
A758126,Return to Owner
A758127,Return to Owner
A758127,Return to Owner
A758128,Transfer
A758129,Adoption
A758131,Return to Owner
A758132,Transfer
A758133,Return to Owner
A758134,Transfer
A758135,Return to Owner
A758136,Adoption
A758137,Return to Owner
A758138,Return to Owner
A758139,Transfer
A758140,Return to Owner
A758141,Adoption
A758142,Adoption
A758143,Return to Owner
A758144,Adoption
A758146,Euthanasia
A758148,Return to Owner
A758151,Return to Owner
A758152,Adoption
A758155,Died
A758157,Transfer
A758158,Transfer
A758159,Adoption
A758159,Adoption
A758160,Transfer
A758162,Adoption
A758162,Adoption
A758163,Transfer
A758164,Adoption
A758165,Adoption
A758167,Adoption
A758168,Died
A758169,Return to Owner
A758170,Adoption
A758172,Transfer
A758173,Adoption
A758174,Adoption
A758175,Return to Owner
A758176,Died
A758177,Return to Owner
A758177,Return to Owner
A758180,Adoption
A758182,Adoption
A758183,Adoption
A758185,Transfer
A758185,Adoption
A758186,Return to Owner
A758188,Return to Owner
A758189,Adoption
A758190,Transfer
A758195,Transfer
A758196,Euthanasia
A758197,Adoption
A758198,Return to Owner
A758198,Return to Owner
A758202,Adoption
A758204,Adoption
A758206,Adoption
A758207,Adoption
A758208,Transfer
A758210,Adoption
A758211,Adoption
A758212,Return to Owner
A758213,Euthanasia
A758215,Adoption
A758216,Adoption
A758217,Adoption
A758218,Adoption
A758219,Adoption
A758220,Adoption
A758221,Died
A758222,Transfer
A758224,Adoption
A758225,Died
A758226,Adoption
A758227,Adoption
A758227,Adoption
A758229,Adoption
A758230,Adoption
A758231,Adoption
A758232,Adoption
A758234,Adoption
A758234,Return to Owner
A758234,Adoption
A758236,Adoption
A758237,Transfer
A758238,Adoption
A758239,Died
A758240,Adoption
A758241,Transfer
A758242,Adoption
A758243,Transfer
A758244,Transfer
A758245,Euthanasia
A758246,Transfer
A758248,Transfer
A758252,Adoption
A758255,Return to Owner
A758256,Return to Owner
A758257,Adoption
A758258,Adoption
A758259,Return to Owner
A758260,Return to Owner
A758261,Return to Owner
A758262,Adoption
A758262,Adoption
A758263,Adoption
A758264,Adoption
A758265,Adoption
A758267,Return to Owner
A758268,Return to Owner
A758269,Return to Owner
A758270,Adoption
A758272,Return to Owner
A758273,Return to Owner
A758274,Adoption
A758278,Return to Owner
A758281,Adoption
A758281,Return to Owner
A758281,Return to Owner
A758282,Adoption
A758284,Transfer
A758286,Euthanasia
A758287,Adoption
A758289,Adoption
A758290,Euthanasia
A758291,Adoption
A758292,Return to Owner
A758293,Adoption
A758294,Adoption
A758295,Adoption
A758298,Return to Owner
A758299,Adoption
A758300,Adoption
A758301,Adoption
A758302,Return to Owner
A758303,Return to Owner
A758304,Adoption
A758307,Transfer
A758312,Return to Owner
A758313,Return to Owner
A758319,Return to Owner
A758320,Transfer
A758320,Transfer
A758320,Adoption
A758321,Died
A758322,Adoption
A758323,Died
A758324,Adoption
A758325,Euthanasia
A758326,Euthanasia
A758327,Transfer
A758328,Transfer
A758329,Transfer
A758330,Transfer
A758331,Adoption
A758332,Adoption
A758333,Euthanasia
A758334,Return to Owner
A758337,Adoption
A758339,Return to Owner
A758340,Euthanasia
A758342,Euthanasia
A758344,Adoption
A758345,Adoption
A758346,Adoption
A758347,Return to Owner
A758350,Return to Owner
A758351,Euthanasia
A758352,Return to Owner
A758353,Adoption
A758354,Adoption
A758355,Adoption
A758356,Adoption
A758357,Return to Owner
A758358,Adoption
A758359,Adoption
A758363,Return to Owner
A758364,Return to Owner
A758365,Return to Owner
A758365,Adoption
A758365,Return to Owner
A758365,Adoption
A758366,Adoption
A758367,Return to Owner
A758368,Euthanasia
A758369,Adoption
A758370,Transfer
