animal_id_outcome,outcome_type
A758539,Adoption
A758540,Adoption
A758541,Return to Owner
A758543,Return to Owner
A758550,Adoption
A758553,Return to Owner
A758556,Transfer
A758559,Transfer
A758560,Return to Owner
A758564,Return to Owner
A758565,Adoption
A758567,Transfer
A758568,Transfer
A758569,Transfer
A758570,Transfer
A758571,Adoption
A758573,Transfer
A758574,Transfer
A758574,Return to Owner
A758576,Adoption
A758578,Adoption
A758579,Adoption
A758580,Adoption
A758581,Adoption
A758582,Adoption
A758583,Adoption
A758584,Adoption
A758585,Adoption
A758588,Return to Owner
A758588,Return to Owner
A758593,Adoption
A758594,Return to Owner
A758595,Return to Owner
A758596,Euthanasia
A758597,Return to Owner
A758597,Return to Owner
A758597,Return to Owner
A758598,Return to Owner
A758600,Transfer
A758601,Adoption
A758602,Adoption
A758603,Transfer
A758604,Adoption
A758605,Transfer
A758606,Transfer
A758607,Adoption
A758610,Adoption
A758611,Euthanasia
A758612,Transfer
A758613,Transfer
A758614,Transfer
A758615,Transfer
A758616,Transfer
A758617,Transfer
A758618,Transfer
A758619,Adoption
A758624,Transfer
A758628,Adoption
A758628,Adoption
A758629,Adoption
A758632,Return to Owner
A758633,Return to Owner
A758635,Adoption
A758636,Return to Owner
A758637,Return to Owner
A758638,Return to Owner
A758638,Return to Owner
A758639,Adoption
A758648,Return to Owner
A758649,Transfer
A758650,Transfer
A758651,Adoption
A758652,Return to Owner
A758652,Return to Owner
A758653,Adoption
A758654,Adoption
A758656,Return to Owner
A758657,Transfer
A758658,Adoption
A758661,Adoption
A758662,Adoption
A758664,Adoption
A758665,Return to Owner
A758666,Return to Owner
A758672,Adoption
A758674,Adoption
A758676,Return to Owner
A758677,Return to Owner
A758678,Return to Owner
A758679,Return to Owner
A758680,Return to Owner
A758681,Adoption
A758682,Return to Owner
A758684,Return to Owner
A758685,Return to Owner
A758686,Transfer
A758687,Transfer
A758688,Transfer
A758689,Transfer
A758690,Transfer
A758691,Euthanasia
A758692,Transfer
A758693,Transfer
A758694,Transfer
A758695,Transfer
A758697,Adoption
A758698,Transfer
A758699,Transfer
A758700,Transfer
A758701,Transfer
A758702,Transfer
A758704,Transfer
A758706,Transfer
A758713,Adoption
A758714,Adoption
A758715,Return to Owner
A758718,Transfer
A758719,Transfer
A758721,Adoption
A758722,Adoption
A758723,Adoption
A758724,Adoption
A758724,Adoption
A758725,Adoption
A758726,Adoption
A758730,Transfer
A758732,Return to Owner
A758733,Euthanasia
A758735,Euthanasia
A758739,Adoption
A758740,Return to Owner
A758743,Adoption
A758743,Adoption
A758744,Adoption
A758745,Transfer
A758746,Adoption
A758747,Return to Owner
A758748,Adoption
A758749,Adoption
A758750,Euthanasia
A758752,Adoption
A758753,Adoption
A758754,Adoption
A758755,Adoption
A758756,Adoption
A758758,Adoption
A758759,Adoption
A758760,Adoption
A758762,Adoption
A758766,Return to Owner
A758766,Adoption
A758767,Return to Owner
A758768,Adoption
A758769,Adoption
A758770,Return to Owner
A758773,Return to Owner
A758774,Euthanasia
A758775,Return to Owner
A758776,Return to Owner
A758777,Adoption
A758778,Euthanasia
A758779,Euthanasia
A758780,Adoption
A758781,Adoption
A758783,Adoption
A758785,Adoption
A758788,Return to Owner
A758789,Transfer
A758790,Adoption
A758795,Adoption
A758796,Adoption
A758797,Adoption
A758798,Adoption
A758799,Return to Owner
A758800,Transfer
A758802,Adoption
A758802,Return to Owner
A758803,Transfer
A758804,Adoption
A758805,Adoption
A758806,Return to Owner
A758807,Adoption
A758809,Transfer
A758810,Return to Owner
A758810,Return to Owner
A758811,Return to Owner
A758811,Return to Owner
A758813,Adoption
A758814,Adoption
A758815,Adoption
A758816,Return to Owner
A758817,Adoption
A758818,Adoption
A758819,Adoption
A758825,Euthanasia
A758826,Adoption
A758827,Transfer
A758827,Adoption
A758828,Adoption
A758830,Transfer
A758834,Euthanasia
A758836,Transfer
A758844,Transfer
A758846,Adoption
A758853,Adoption
A758854,Adoption
A758856,Return to Owner
A758857,Adoption
A758859,Return to Owner
A758860,Transfer
A758861,Transfer
A758863,Return to Owner
A758864,Adoption
A758865,Adoption
A758867,Return to Owner
A758869,Adoption
A758870,Adoption
A758870,Adoption
A758871,Transfer
A758873,Adoption
A758874,Return to Owner
A758876,Transfer
A758877,Transfer
A758878,Transfer
A758887,Transfer
A758888,Transfer
A758889,Adoption
A758889,Return to Owner
A758890,Return to Owner
A758891,Return to Owner
A758891,Adoption
A758892,Adoption
A758893,Adoption
A758894,Adoption
A758894,Adoption
A758895,Adoption
A758895,Return to Owner
A758895,Adoption
A758896,Transfer
A758897,Return to Owner
A758898,Adoption
A758899,Transfer
A758900,Adoption
A758902,Transfer
A758903,Transfer
A758904,Transfer
A758905,Transfer
A758906,Transfer
A758907,Transfer
A758911,Adoption
A758912,Return to Owner
A758913,Adoption
A758915,Adoption
A758916,Adoption
A758917,Transfer
A758918,Euthanasia
A758920,Transfer
A758922,Adoption
A758925,Return to Owner
A758928,Return to Owner
A758929,Transfer
A758930,Return to Owner
A758931,Transfer
A758932,Transfer
A758933,Return to Owner
A758934,Return to Owner
A758936,Adoption
A758938,Adoption
A758941,Adoption
A758942,Return to Owner
A758943,Return to Owner
A758944,Adoption
A758945,Adoption
A758946,Adoption
A758947,Return to Owner
A758948,Euthanasia
A758949,Adoption
A758951,Return to Owner
A758952,Transfer
A758953,Return to Owner
A758954,Transfer
A758955,Transfer
A758956,Transfer
A758960,Adoption
A758961,Euthanasia
A758962,Adoption
A758963,Adoption
A758964,Euthanasia
A758965,Return to Owner
A758965,Return to Owner
A758967,Adoption
A758969,Return to Owner
A758971,Transfer
A758972,Transfer
A758973,Transfer
A758974,Transfer
A758976,Adoption
A758977,Adoption
A758978,Return to Owner
A758981,Return to Owner
A758983,Adoption
A758984,Transfer
A758987,Adoption
A758988,Return to Owner
A758989,Euthanasia
A758991,Return to Owner
A758993,Return to Owner
A758994,Transfer
A758995,Transfer
A758996,Return to Owner
A758997,Return to Owner
A758999,Transfer
A759000,Transfer
A759001,Transfer
A759002,Transfer
A759003,Adoption
A759005,Euthanasia
A759006,Transfer
A759007,Adoption
A759008,Adoption
A759009,Adoption
A759010,Return to Owner
A759011,Transfer
A759012,Transfer
A759013,Return to Owner
A759014,Euthanasia
A759018,Return to Owner
A759019,Return to Owner
A759020,Return to Owner
A759021,Adoption
A759023,Adoption
A759025,Euthanasia
A759026,Return to Owner
A759027,Transfer
A759029,Adoption
A759032,Return to Owner
A759033,Transfer
A759034,Transfer
A759035,Transfer
A759037,Adoption
A759037,Adoption
A759038,Transfer
A759039,Transfer
A759040,Transfer
A759041,Return to Owner
A759042,Adoption
A759044,Transfer
A759045,Return to Owner
A759046,Transfer
A759047,Adoption
A759050,Adoption
A759052,Adoption
A759053,Return to Owner
A759054,Return to Owner
A759055,Adoption
A759057,Return to Owner
A759058,Adoption
A759059,Return to Owner
A759060,Transfer
A759061,Transfer
A759062,Transfer
A759063,Transfer
A759064,Transfer
A759065,Adoption
A759066,Adoption
A759068,Return to Owner
A759069,Return to Owner
A759070,Adoption
A759071,Adoption
A759079,Adoption
A759082,Return to Owner
A759083,Return to Owner
A759084,Adoption
A759085,Return to Owner
A759088,Euthanasia
A759095,Euthanasia
A759096,Return to Owner
A759097,Transfer
A759097,Return to Owner
A759097,Return to Owner
A759106,Transfer
A759107,Return to Owner
A759108,Adoption
A759109,Return to Owner
A759111,Return to Owner
A759112,Adoption
A759113,Transfer
A759114,Return to Owner
A759115,Transfer
A759116,Return to Owner
A759117,Adoption
A759118,Adoption
A759119,Return to Owner
A759120,Return to Owner
A759120,Return to Owner
A759121,Return to Owner
A759122,Return to Owner
A759124,Adoption
A759126,Transfer
A759128,Transfer
A759129,Transfer
A759130,Return to Owner
A759132,Return to Owner
A759132,Return to Owner
A759136,Adoption
A759137,Adoption
A759138,Return to Owner
A759141,Adoption
A759142,Adoption
A759143,Transfer
A759144,Adoption
A759146,Return to Owner
A759147,Transfer
A759148,Adoption
A759149,Return to Owner
A759156,Transfer
A759162,Return to Owner
A759162,Return to Owner
A759163,Adoption
A759164,Adoption
A759165,Adoption
A759166,Adoption
A759167,Return to Owner
A759173,Adoption
A759173,Adoption
A759174,Return to Owner
A759175,Adoption
A759176,Adoption
A759177,Adoption
A759179,Return to Owner
A759180,Transfer
A759181,Transfer
A759182,Transfer
A759183,Adoption
A759184,Adoption
A759185,Transfer
A759190,Adoption
A759190,Adoption
A759191,Transfer
A759192,Adoption
A759194,Adoption
A759197,Adoption
A759198,Return to Owner
A759198,Return to Owner
A759199,Adoption
A759201,Adoption
A759201,Return to Owner
A759202,Transfer
A759203,Return to Owner
A759204,Adoption
A759205,Adoption
A759207,Adoption
A759208,Return to Owner
A759208,Return to Owner
A759209,Adoption
A759212,Return to Owner
A759214,Adoption
A759216,Adoption
A759217,Transfer
A759219,Transfer
A759220,Adoption
A759221,Adoption
A759222,Adoption
A759223,Return to Owner
A759224,Adoption
A759225,Return to Owner
A759227,Adoption
A759228,Transfer
A759229,Transfer
A759230,Transfer
A759231,Adoption
A759232,Return to Owner
A759233,Return to Owner
A759235,Adoption
A759236,Transfer
A759237,Transfer
A759239,Transfer
A759240,Return to Owner
A759241,Adoption
A759242,Adoption
A759243,Adoption
A759244,Adoption
A759245,Return to Owner
A759246,Adoption
A759248,Transfer
A759249,Transfer
A759250,Adoption
A759251,Adoption
A759252,Adoption
A759253,Adoption
A759254,Adoption
A759254,Adoption
A759258,Adoption
A759264,Adoption
A759268,Transfer
A759269,Transfer
A759270,Transfer
A759271,Adoption
A759272,Return to Owner
A759278,Adoption
A759291,Adoption
A759292,Adoption
A759293,Adoption
A759296,Adoption
A759297,Adoption
A759298,Adoption
A759299,Adoption
A759300,Adoption
A759301,Transfer
A759302,Transfer
A759303,Transfer
A759304,Transfer
A759305,Transfer
A759306,Adoption
A759308,Return to Owner
A759308,Return to Owner
A759309,Return to Owner
A759310,Return to Owner
A759312,Return to Owner
A759314,Adoption
A759315,Transfer
A759316,Adoption
A759317,Return to Owner
A759318,Adoption
A759323,Adoption
A759326,Return to Owner
A759327,Adoption
A759329,Adoption
A759330,Adoption
A759331,Adoption
A759332,Adoption
A759333,Adoption
A759336,Transfer
A759336,Adoption
A759338,Return to Owner
A759339,Transfer
A759340,Adoption
A759341,Return to Owner
A759342,Adoption
A759343,Transfer
A759344,Transfer
A759345,Transfer
A759346,Adoption
A759348,Adoption
A759349,Adoption
A759350,Transfer
A759351,Transfer
A759352,Adoption
A759353,Transfer
A759355,Return to Owner
A759356,Return to Owner
A759357,Adoption
A759359,Adoption
A759360,Adoption
A759361,Return to Owner
A759363,Euthanasia
A759371,Return to Owner
A759375,Return to Owner
A759376,Adoption
A759377,Adoption
A759378,Transfer
A759380,Transfer
A759380,Adoption
A759381,Return to Owner
A759383,Adoption
A759384,Transfer
A759385,Transfer
A759386,Transfer
A759387,Transfer
A759388,Transfer
A759389,Transfer
A759390,Transfer
A759393,Return to Owner
A759394,Return to Owner
A759394,Adoption
A759395,Adoption
A759396,Return to Owner
A759397,Adoption
A759398,Return to Owner
A759399,Adoption
A759400,Adoption
A759401,Return to Owner
A759403,Return to Owner
A759407,Return to Owner
A759408,Return to Owner
A759412,Adoption
A759413,Adoption
A759414,Adoption
A759416,Return to Owner
A759417,Adoption
A759418,Transfer
A759419,Return to Owner
A759420,Transfer
A759421,Return to Owner
A759422,Transfer
A759424,Return to Owner
A759425,Adoption
A759426,Adoption
A759427,Adoption
A759428,Adoption
A759429,Adoption
A759430,Adoption
A759430,Return to Owner
A759431,Adoption
A759432,Adoption
A759433,Euthanasia
A759435,Return to Owner
A759438,Adoption
A759439,Adoption
A759440,Adoption
A759446,Return to Owner
A759448,Adoption
A759449,Adoption
A759451,Return to Owner
A759452,Return to Owner
A759453,Return to Owner
A759454,Return to Owner
A759455,Transfer
A759456,Transfer
A759457,Return to Owner
A759458,Return to Owner
A759459,Return to Owner
A759460,Adoption
A759461,Adoption
A759462,Adoption
A759463,Transfer
A759464,Transfer
A759465,Adoption
A759466,Return to Owner
A759467,Return to Owner
A759469,Return to Owner
A759471,Adoption
A759472,Adoption
A759473,Adoption
A759475,Return to Owner
A759476,Return to Owner
A759477,Return to Owner
A759478,Return to Owner
A759479,Return to Owner
A759480,Return to Owner
A759481,Adoption
A759482,Return to Owner
A759483,Return to Owner
A759484,Adoption
A759485,Adoption
A759486,Transfer
A759488,Return to Owner
A759489,Return to Owner
A759491,Return to Owner
A759491,Return to Owner
A759491,Return to Owner
A759492,Transfer
A759492,Return to Owner
A759496,Adoption
A759497,Return to Owner
A759498,Euthanasia
A759502,Transfer
A759504,Adoption
A759505,Return to Owner
A759506,Return to Owner
A759508,Return to Owner
A759509,Return to Owner
A759511,Adoption
A759513,Return to Owner
A759514,Adoption
A759515,Transfer
A759516,Return to Owner
A759516,Return to Owner
A759517,Adoption
A759518,Transfer
A759519,Return to Owner
A759520,Return to Owner
A759521,Return to Owner
A759522,Euthanasia
A759524,Transfer
A759527,Return to Owner
A759528,Adoption
A759529,Transfer
A759530,Adoption
A759531,Return to Owner
A759532,Return to Owner
A759533,Return to Owner
A759534,Return to Owner
A759536,Transfer
A759537,Return to Owner
A759540,Transfer
A759541,Return to Owner
A759542,Adoption
A759543,Adoption
A759544,Adoption
A759545,Return to Owner
A759546,Adoption
A759547,Return to Owner
A759550,Adoption
A759551,Adoption
A759552,Return to Owner
A759553,Return to Owner
A759554,Transfer
A759555,Return to Owner
A759559,Return to Owner
A759560,Return to Owner
A759562,Adoption
A759563,Adoption
A759564,Adoption
A759564,Return to Owner
A759565,Adoption
A759566,Adoption
A759567,Return to Owner
A759569,Transfer
A759570,Adoption
A759571,Return to Owner
A759572,Transfer
A759573,Euthanasia
A759574,Return to Owner
A759578,Euthanasia
A759582,Adoption
A759582,Return to Owner
A759582,Adoption
A759583,Return to Owner
A759587,Adoption
A759588,Adoption
A759590,Return to Owner
A759591,Adoption
A759592,Return to Owner
A759594,Transfer
A759595,Return to Owner
A759596,Adoption
A759600,Adoption
A759601,Adoption
A759602,Euthanasia
A759604,Euthanasia
A759606,Return to Owner
A759608,Return to Owner
A759609,Adoption
A759610,Adoption
A759612,Euthanasia
A759615,Return to Owner
A759616,Transfer
A759618,Adoption
A759619,Adoption
A759620,Adoption
A759621,Return to Owner
A759622,Return to Owner
A759623,Adoption
A759624,Return to Owner
A759625,Adoption
A759626,Return to Owner
A759627,Adoption
A759628,Return to Owner
A759632,Euthanasia
A759635,Adoption
A759638,Return to Owner
A759638,Adoption
A759639,Return to Owner
A759641,Transfer
A759642,Transfer
A759643,Adoption
A759646,Return to Owner
A759647,Transfer
A759652,Return to Owner
A759653,Adoption
A759655,Adoption
A759657,Transfer
A759658,Transfer
A759659,Transfer
A759660,Transfer
A759661,Transfer
A759662,Adoption
A759663,Adoption
A759664,Transfer
A759666,Transfer
A759667,Return to Owner
A759670,Return to Owner
A759673,Adoption
A759674,Return to Owner
A759675,Euthanasia
A759676,Return to Owner
A759680,Adoption
A759680,Adoption
A759681,Return to Owner
A759684,Return to Owner
A759686,Euthanasia
A759689,Return to Owner
A759692,Adoption
A759695,Euthanasia
A759697,Return to Owner
A759702,Adoption
A759703,Return to Owner
A759704,Transfer
A759705,Return to Owner
A759706,Return to Owner
A759707,Transfer
A759708,Adoption
A759709,Return to Owner
A759709,Adoption
A759710,Transfer
A759712,Adoption
A759713,Transfer
A759714,Transfer
A759715,Transfer
A759716,Transfer
A759717,Transfer
A759718,Transfer
A759719,Return to Owner
A759720,Adoption
A759723,Adoption
A759727,Adoption
A759729,Adoption
A759730,Return to Owner
A759731,Euthanasia
A759732,Adoption
A759733,Adoption
A759733,Adoption
A759734,Adoption
A759736,Adoption
A759743,Adoption
A759743,Adoption
A759744,Return to Owner
A759745,Adoption
A759746,Adoption
A759747,Adoption
A759748,Return to Owner
A759750,Transfer
A759752,Adoption
A759753,Adoption
A759754,Adoption
A759755,Adoption
A759756,Adoption
A759757,Return to Owner
A759758,Adoption
A759760,Adoption
A759761,Return to Owner
A759761,Adoption
A759762,Adoption
A759763,Adoption
A759767,Adoption
A759767,Return to Owner
A759768,Adoption
A759768,Adoption
A759769,Adoption
A759770,Adoption
A759770,Return to Owner
A759771,Return to Owner
A759772,Adoption
A759773,Adoption
A759774,Adoption
A759775,Adoption
A759776,Adoption
A759776,Adoption
A759777,Adoption
A759778,Adoption
A759779,Transfer
A759780,Adoption
A759784,Transfer
A759785,Transfer
A759786,Adoption
A759787,Return to Owner
A759788,Return to Owner
A759789,Adoption
A759790,Adoption
A759791,Adoption
A759791,Adoption
A759792,Adoption
A759792,Adoption
A759793,Transfer
A759793,Adoption
A759794,Return to Owner
A759795,Transfer
A759796,Adoption
A759797,Transfer
A759798,Adoption
A759799,Adoption
A759801,Transfer
A759807,Transfer
A759808,Adoption
A759811,Adoption
A759814,Return to Owner
A759815,Adoption
A759816,Adoption
A759817,Adoption
A759817,Adoption
A759818,Adoption
A759819,Adoption
A759820,Adoption
A759822,Adoption
A759825,Transfer
A759825,Return to Owner
A759826,Adoption
A759827,Transfer
A759828,Transfer
A759829,Return to Owner
A759830,Adoption
A759831,Adoption
A759834,Transfer
A759835,Transfer
A759836,Return to Owner
A759837,Return to Owner
A759840,Euthanasia
A759845,Return to Owner
A759847,Adoption
A759848,Return to Owner
A759849,Transfer
A759850,Transfer
A759855,Adoption
A759856,Transfer
A759857,Adoption
A759858,Return to Owner
A759858,Return to Owner
